internal_id,original_header,source_file,domain,organism,model_group,class,original_length,model_input_length,group_id,partition
seq_38a3747a0ddef8623548,151,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,4c5c22103870682820a5,train
seq_1a7f726bbaf39b5e2606,152,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,f1ca675596451763cecf,validation
seq_1bfc1ae1ee7e12d882d3,153,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,21f91a31efc4b6a03273,validation
seq_83cdba99e4eca1d80f3f,154,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,7c3d80367b8b2745a33e,train
seq_2f18c2a7413526d3a929,155,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,cdc7fe5ecf7755e1d4f7,train
seq_d381a1944746a293abbe,156,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,61c2e3821e3544edd93a,validation
seq_9bd8409107cda2305a10,157,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,e01e43db66b7f4d1ae33,test
seq_d260a131c8ed1836b0b9,158,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,36b5887dae2358b46bf8,train
seq_4b7b6ec4a4feaf3c8dff,159,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,d4349590dfe3a2c6d0df,train
seq_d047af0a5430d301700b,160,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,507582a87c4f6673376b,train
seq_40b18f09623afcc7c42e,161,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,918cb339b56b368e9531,train
seq_c8698703333cabb797ed,162,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,a3e7b7a38bcf61858c96,train
seq_9ce4e07c662020621b7d,163,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,4b53526795791033562a,train
seq_0bf2a7ae5e71dec87e00,164,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,c404daac4c49d7f43243,train
seq_ca65ab19149e2ea8c837,165,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,a95581659cad857ce93d,train
seq_ef11993204cab7885a58,166,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,e6e46296754d53b01e96,validation
seq_0fb83fe8092f4dcc00b2,167,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,0f684559df790221499c,validation
seq_bd6387822b74541ab556,168,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,547d8b2cca31ab0a4714,train
seq_8d045dbff62522ad9e5e,169,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,88c9cb1addd5688af42f,train
seq_dfffb4b8cf1d7a6cc1e3,170,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,31888141e4799a3cb8ab,train
seq_8482ab8a49d08edb220e,171,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,8453c68ec50d2aed0304,train
seq_0991a98c81cfb59fa17d,172,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,52ce1b82d99e63de25e6,validation
seq_ba12baf8b1b126fba35b,173,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,08177d13788e2a8c20c4,train
seq_bd9bafa9f156bb180f97,174,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,15b9149966ce8e89c36f,train
seq_5b84f7a734707eb3b501,175,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,a49f8142a29836161ede,train
seq_d37baafc3a45b9ad5509,176,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,f92c2a470d6dc902a9bc,train
seq_4542c6754bc29f315c90,177,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,2d4da71d524827adf7f5,train
seq_354de854b226e939e17d,178,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,42d5bd1ab2075bfbcac1,train
seq_0f4b727275b686544a3d,179,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,575bd67f2f275ea1ee68,train
seq_c5c52be58e3cc29fb27f,180,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,2a1ae6a647c3b600b08c,train
seq_3abf873779d5ec7eee5c,181,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,ec4d982a7b8fed18455b,train
seq_275eb09da68564d20d73,182,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,b2675a2e07df112d889f,validation
seq_68ed336f78390ddb17f1,183,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,be79fe38cd929a55edeb,train
seq_1a5dc60328df8886b7c9,184,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,b03bfcb759b85b2b2613,train
seq_0d3abe38d6fcb071cb1e,185,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,532664a3c7f6eeb90d2f,validation
seq_2454c5f706f762c3443d,186,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,76d8c8e2c33f3c8152d2,train
seq_6a3e1dceb52ea0269cd5,187,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,844865952d926a3d4bab,train
seq_28c790ac967431d5f851,188,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,23e00af1d9eb9a6716a0,train
seq_078d48623a6ff5c2016a,189,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,eb17cafb7ff75a696a58,train
seq_3485ee9471c53610f367,190,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,0e0363767b3c96ce6d40,train
seq_d7d837312fa2ed799606,191,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,d01d47dcb83fb763c86f,train
seq_4fe6a5f1ccbeaa4fca3e,192,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,986be6d02283851f2ae6,train
seq_c0c1beeb970cf25d4418,193,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,05f77326e6fc62fe2535,train
seq_751be961de696c20535c,194,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,6e5afac552313f78a5ab,test
seq_67bb55e95cd2a0c43576,195,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,c495ec1d7434dea43698,test
seq_9a429c4bbec1ed42419d,196,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,f22029013913ed80cbf5,train
seq_6efe6b647190c582ddb5,197,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,14cfd8e9efa8561111c0,train
seq_0126b95016dc9cc4d17c,198,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,bc955a98081ef584ba78,train
seq_eee1ad495c9616810ad4,199,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,796300df6ce7b8d30161,train
seq_b3f9390b1cb2b962a8d6,200,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,25e4f8911ff44581e25f,train
seq_74c15a92cb63cdf7472f,201,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,b9f45c2ce6c638335bd0,test
seq_1a1bdf8348c7e1246448,202,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,09d4c0f594eaf3407507,validation
seq_20d117a1dbf8a08a88bf,203,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,7195472af7cbb38eb60b,train
seq_2225a39910ca087557c9,204,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,0a4209e9cba4c284dff7,test
seq_bcd684051cdd0e3b13cf,205,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,45fac571dd99d6615b32,train
seq_b4feb71ad685e2f15c08,206,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,f3539d19073655c87d75,train
seq_b6e977deb79ebd010b0f,207,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,42aac449f57798274dde,train
seq_c18c957af3ddf0096a7c,208,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,f2a98456505be1c1478d,train
seq_67a749a1f110bed6ba47,209,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,9e39faeac4ad9b03cecb,train
seq_eaa264028c7cb46a1092,210,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,37f0c2a0de14db1e62c7,train
seq_b78412685c1696442138,211,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,88c77c8ea5c8e53e7c6c,train
seq_bb425b66a585fccd8f08,212,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,9b3afa1d18fd728e7311,train
seq_ac3becac9e1368767ac2,213,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,1a40d010ea882c2af8d3,train
seq_20e3f264377514a320a5,214,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,82a9343695396ef66a0a,train
seq_fccb71e7da986cdf18a0,215,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,3bc16422dd2d51222d18,train
seq_3648d56c138e1405eceb,216,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,10a3613ab048698733d7,validation
seq_8006c79127b44432f3f8,217,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,5fcef0a2a6dbcd4aad93,train
seq_3f2063f0bbe33be41b21,218,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,20ae75ca92f2881c4737,train
seq_b63bc51daa1d2b67f331,219,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,aac1275534e52d1dd5e6,train
seq_96e4d2fe5b79589e9078,220,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,81d4b20a2520be2a03c0,validation
seq_c267ae99c53c6441a1b7,221,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,f9cb5b36b64b271d512d,train
seq_5fba0f924daefa76501d,222,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,981ea7c1b05a3c60ba4d,test
seq_714f6e73917a15f17619,223,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,dc6939bf9130d0d43baf,train
seq_8ff2319a5fa7faddf387,224,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,c61935daac62e90dc91a,train
seq_bbf84649caf51e9b92f2,225,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,758f2a7eaa76efc0ad81,train
seq_5dc3c6e75043994c7c1f,226,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,2300a11d88b5fec47fb1,validation
seq_4bdb1eab51b4c99f7561,227,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,bfc66ca0e632aa1373ae,train
seq_e75905bcb2287d453755,228,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,80255aeb7a0a053375c3,train
seq_f9952d3bc43cd8fa1a9d,229,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,a48e1cd9ced4458b0d77,test
seq_1fc87f410d452756fa93,230,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,8f279d7a662ddf530a1e,train
seq_c4ddf6462d1cc00ff54d,231,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,72461df5c90c62194978,train
seq_ff0646288984a0669aff,232,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,c6c0741066c081168bc3,test
seq_42641806b0d03710caf7,233,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,3321afcd97f12a4d535c,test
seq_3e020937893ebd336238,234,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,5b82a2bba0bff20805a3,train
seq_de8ea47cdbb792589f83,235,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,3551ced551c9b18a353c,train
seq_c3c57c4962c246b81b42,236,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,61e590ddea549af88726,train
seq_f8ae402f1a70def47278,237,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,fb50837912ed91f4c623,test
seq_1904453f9732ae2afe0e,238,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,b497f75f7ffb32548e09,train
seq_f8214cbddf5834526678,239,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,8fe9b0c8126e77ddafcb,validation
seq_1ade44470f216819ac51,240,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,a29cfdfbe88efc23ab36,validation
seq_87d47f31db564a0aaaaf,241,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,4cd0bd6617cf73d3c00d,train
seq_4d9b797ebf71aba21258,242,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,2195550e64ffc4eb5209,validation
seq_b2d348a0464694704aa3,243,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,908e3cbb1f2db62ee162,train
seq_cc06e24e45dfa1c0b093,244,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,98ff2d5944a142a6a6f5,validation
seq_c7d12d53c20c24629921,245,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,0d68d3af49c8de758eca,validation
seq_8e6c6d029ad5caddb4ab,246,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,5cdb14cea9c318dfaab1,train
seq_ba0f2418b6b8d385047b,247,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,bbd6182d9a6fc8e80352,train
seq_f5791686e7507050ce32,248,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,c74b10862b0dd9e7dfc7,train
seq_32829a4c9cd4a9a1f1c7,249,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,dd9d3c44e8711c5f4e71,train
seq_7d1ba4f0cfb291adaf51,250,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,4905c59f2f88e99802db,train
seq_a08718d67b1827080622,251,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,22dc9f5888701c45ea8b,train
seq_4e2ee1e77ebea6c1f83c,252,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,84f373260471c3eb76ba,train
seq_76f593de0fd1f3a2567c,253,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,00c1dceb78ea8375a38f,validation
seq_16e83cce1295a5916100,254,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,ad2ac0b9d773f2116ec5,test
seq_8e8feb01f02385e71e4b,255,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,0442ff4e3fbd2e36d8be,train
seq_b6a3344748be60af93f5,256,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,61e3fc5fef788472b2e9,train
seq_3ec7444abfc3ca1865ef,257,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,ab531de42a35d0472ab5,train
seq_3b4a285f3c8741281622,258,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,34ae5060b8427067dd62,train
seq_f1523b9b3925c3c268ba,260,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,388e24a08ccca1eb58d4,validation
seq_358daf5946f8ab621393,262,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,9ef9afab939d585e14ff,validation
seq_59b69298d04e805958e4,263,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,333d385da18ae040748e,train
seq_0a4bfffe4d6641c4ce1b,264,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,e1399a7edffe1f149c78,train
seq_472a698b01a7b74c87cd,265,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,8356306ee4d5803d7f5f,test
seq_0a7cbf01515ebde8a44e,266,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,e3a56382d4f8f4f74943,train
seq_57ea8394ee80016b641e,267,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,ae2f9bdf5e2fb0fe6075,train
seq_61e5fa7851c76654c871,268,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,b2bec007aaa5e956b4c2,validation
seq_0f858e644522c7c8028a,269,data\3) finalized\Archaeal\Archaeal_non_promoter.fasta,archaea,Archaea_unspecified,archaea,non-promoter,100,100,7d0e3218f22da7b29171,test
